Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
550000,1.3659396,0.00013650021,0.22884127,0.024970764,0.23724365,0.002722926,0.33913532,0.010253491,0.11353298,0.22608101,0.072272345,0.92866784,0.0,5.024255737662315,0.4456102077383548,5.355098225641996,5.024255715077743,2242.0
560000,1.3657122,0.00013350022,0.22077067,0.023076082,0.28235102,0.0019130346,0.33638957,0.009979519,0.113402575,0.22920942,0.07509659,0.92660844,0.0,6.000000238418579,0.5846119818743318,10.750257809646428,6.000000211643055,2482.0
570000,1.364029,0.00013050022,0.22107916,0.017687231,0.22076388,0.0018858893,0.29739562,0.009441884,0.11604644,0.18815167,0.06321938,0.94032824,0.0,5.241659373044968,0.43333714082837105,2.737396738233656,5.241659359482583,2342.25
580000,1.3647194,0.00012750023,0.22855878,0.01533182,0.16329756,0.0034635165,0.28187567,0.009319374,0.11550839,0.1530272,0.05112672,0.9526973,0.0,4.780982440710067,0.3813811967149377,3.1642423383891582,4.78098242119886,2057.4
590000,1.3669392,0.00012450022,0.23984845,0.02347925,0.22601712,0.002742829,0.37521696,0.017589573,0.14053167,0.2257442,0.070239194,0.9293734,0.0,6.000000238418579,0.8490822329185903,6.907851003226824,6.000000211643055,2482.0
600000,1.3667082,0.00012150023,0.22158289,0.029401254,0.28500986,0.0024554187,0.3345688,0.017193917,0.17033967,0.23110662,0.0742338,0.929857,0.0,3.6211588025093078,0.5795294989831745,3.7363130725512748,3.621158782718703,1861.6
610000,1.3678406,0.00011850022,0.20441976,0.07574417,0.40031946,0.005534873,0.3710694,0.12811205,0.23678717,0.3467409,0.11596093,0.8969611,0.0,4.226090684533119,5.984523378312588,9.50242537415276,4.226090666799185,1917.0
620000,1.3694481,0.000115500225,0.21343902,0.15791863,0.35302523,0.0019804384,0.3501283,0.034538772,0.16913013,0.24994114,0.082216196,0.91986865,0.0,5.389947548508644,1.70768274506554,5.159537607396487,5.389947539020795,2412.25
630000,1.3696893,0.00011250022,0.213268,0.11023085,0.30943418,0.002033059,0.34158477,0.03049913,0.16126356,0.22643021,0.07586775,0.9342497,0.0,5.5113768726587296,1.6560930707491934,5.6956506265560165,5.5113768532755785,2478.25
640000,1.3698018,0.00010950023,0.22137597,0.0948908,0.3525459,0.0049862126,0.38128507,0.031461846,0.1628932,0.30609253,0.10227211,0.90815556,0.0,5.10363344848156,1.5745791993103921,9.599235825997312,5.103633423452266,2276.0
650000,1.3705994,0.00010650023,0.22562763,0.07887999,0.31589124,0.0027860396,0.40090743,0.019984838,0.15310852,0.3154646,0.10292566,0.9026208,0.0,6.000000238418579,1.1187469670549035,8.85713431541808,6.000000211643055,2482.0
660000,1.3714483,0.00010350022,0.23430625,0.06231319,0.26720697,0.0046743625,0.4056979,0.014590478,0.14344476,0.33580822,0.100455284,0.89474976,0.0,4.011629710594813,0.5601020687414954,6.762166554961975,4.011629691386285,1801.5
670000,1.3721119,0.00010050023,0.22218153,0.05438013,0.32340255,0.00446864,0.3659365,0.016828325,0.17492457,0.29478097,0.09335481,0.9101907,0.0,3.3218461155891417,0.6125064709223806,5.893232261855156,3.3218461053911597,1712.8
680000,1.3732295,9.7500226e-05,0.21570745,0.044855937,0.33266878,0.0033622987,0.3589765,0.015745288,0.16983119,0.38914287,0.1215989,0.8811575,0.0,3.903445119659106,0.6260170952106515,8.27647036810716,3.9034451052624113,1918.6666666666667
690000,1.3736717,9.450023e-05,0.20462064,0.04550549,0.3757148,0.0024400454,0.30575824,0.01412804,0.16098714,0.2618718,0.08957503,0.9237857,0.0,4.957454152405262,0.7137071208562702,5.956504743080586,4.95745414000703,2194.5
700000,1.3737003,9.150023e-05,0.2142359,0.035681643,0.27657673,0.0018840892,0.33761066,0.012431851,0.13056388,0.24369517,0.08310145,0.9261246,0.0,6.000000238418579,0.6794102322310209,5.724089613649994,6.000000211643055,2482.0
710000,1.373254,8.850022e-05,0.21012565,0.03334841,0.26279646,0.0023926152,0.31777015,0.013626983,0.13250583,0.24492782,0.08559737,0.92785823,0.0,5.008683872222901,0.5725006029009819,6.076131077762693,5.008683853689581,2170.6
720000,1.3737164,8.5500236e-05,0.2223976,0.0323367,0.21379027,0.0016493261,0.32789537,0.014249598,0.13406508,0.20967963,0.069896884,0.9357053,0.0,6.000000238418579,0.7220737349707633,4.783925442607142,6.000000211643055,2482.0
730000,1.3728682,8.2500235e-05,0.2211257,0.03434806,0.18729918,0.0017825464,0.26344243,0.051399827,0.15990345,0.18296522,0.061040424,0.94682276,0.0,3.0798875987529755,0.5052468406036497,2.0039939221693204,3.0798876031301914,1780.8
740000,1.371679,7.9500234e-05,0.21624894,0.049475435,0.24473667,0.001742928,0.36224082,0.026681019,0.15838718,0.24174502,0.0833103,0.9328276,0.0,6.000000238418579,2.2061832522740588,6.218604498077184,6.000000211643055,2482.0
750000,1.3723422,7.650024e-05,0.23057628,0.03990562,0.236871,0.002190506,0.3516356,0.01337143,0.13797191,0.24717101,0.08396134,0.9244484,0.0,5.090347908437252,0.6227189988130704,5.669225156889297,5.090347889170516,2263.5
760000,1.3722034,7.3500225e-05,0.21324754,0.030174587,0.17494175,0.0015229514,0.30306688,0.0099895,0.123220816,0.18233351,0.062178843,0.9443718,0.0,5.116551911830902,0.49104809034615754,2.870409692497924,5.116551882401109,2236.2
770000,1.371986,7.050024e-05,0.21373506,0.027875504,0.15648523,0.0013315892,0.27742848,0.011848619,0.13353276,0.1655859,0.055386268,0.95005673,0.0,5.426864452660084,0.5418607466854155,2.971515256445855,5.426864426699467,2438.75
